timestamp;lrs_id;actor name;verb id;verb display;object id;object name;result
2022-08-02T14:16:41.4962510Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/viewed;{'en-us': 'viewed'};http://MirageXR_Image_133039234014765960.jpg;;
2022-08-02T14:15:39.9605130Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/viewed;{'en-us': 'viewed'};http://MirageXR_Image_133039233399345840.jpg;;
2022-08-02T14:15:06.8368870Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/viewed;{'en-us': 'viewed'};http://MirageXR_Image_133039233067945010.jpg;;
2022-08-02T14:03:47.8043790Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-4154ea9c-387e-4e46-b848-25064fd9eb37;{'en-us': 'Action Step 2'};
2022-08-02T14:03:47.8007730Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-1b8792fe-8046-483e-ba67-7f3754dc22dd;{'en-us': 'Action Step 3'};
2022-08-02T14:03:47.7533070Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:03:11.5427060Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd;{'en-us': 'Action Step 1'};
2022-08-02T14:03:11.5386340Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-4154ea9c-387e-4e46-b848-25064fd9eb37;{'en-us': 'Action Step 2'};
2022-08-02T14:03:11.4825730Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-4154ea9c-387e-4e46-b848-25064fd9eb37_AN-9605325c-45a2-482c-b3e7-9788df8aaa87.wav;;
2022-08-02T14:03:11.2571750Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
2022-08-02T14:03:11.0134460Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
2022-08-02T14:03:11.0006410Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:00:32.0826040Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd;{'en-us': 'Action Step 1'};
2022-08-02T14:00:32.0282890Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd_AN-9605325c-45a2-482c-b3e7-9788df8aaa87.wav;;
2022-08-02T14:00:31.9864230Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:00:03.9168820Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-4154ea9c-387e-4e46-b848-25064fd9eb37_AN-9605325c-45a2-482c-b3e7-9788df8aaa87.wav;;
2022-08-02T13:52:54.7931900Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd;{'en-us': 'Action Step 1'};
2022-08-02T13:52:54.7892450Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-4154ea9c-387e-4e46-b848-25064fd9eb37;{'en-us': 'Action Step 2'};
2022-08-02T13:52:54.7420200Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T13:52:04.2459600Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd_AN-9605325c-45a2-482c-b3e7-9788df8aaa87.wav;;
2022-08-02T13:47:25.2779680Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd_AN-f84e7d1c-9c51-43b0-bbcb-76f3aca9b3d1.wav;;
2022-08-02T13:40:03.2489610Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-715f51b4-4def-47dc-a4b6-e73d5de4b4dd;{'en-us': 'Action Step 1'};
2022-08-02T13:40:02.2742870Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-4154ea9c-387e-4e46-b848-25064fd9eb37;{'en-us': 'Action Step 2'};
2022-08-02T13:40:01.4344850Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-1b8792fe-8046-483e-ba67-7f3754dc22dd;{'en-us': 'Action Step 3'};
2022-08-02T13:39:58.2139470Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-2a7b36bf-7df5-4483-a7f4-ea5372a0e249;{'en-us': 'Action Step 4'};
