,timestamp,stored,actor,verb,object,result
392,2023-03-10 12:25:09.075000+00:00,2023-03-10T12:25:09.075Z,iPad2,Suggested,up,"{""score"":{""raw"":0}}"
391,2023-03-10 12:25:09.746000+00:00,2023-03-10T12:25:09.746Z,PC004,Suggested,up,
390,2023-03-10 12:25:09.920000+00:00,2023-03-10T12:25:09.920Z,iPhone 1,Suggested,up,"{""score"":{""raw"":0}}"
389,2023-03-10 12:25:10.271000+00:00,2023-03-10T12:25:10.271Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
388,2023-03-10 12:25:11.085000+00:00,2023-03-10T12:25:11.085Z,PC003,Suggested,down,
387,2023-03-10 12:25:14.306000+00:00,2023-03-10T12:25:14.306Z,Android2,Sent,"(0.07565197348594666,_0.35380977392196655, -0.34510189294815063), (41.03, -77.64) 26",
386,2023-03-10 12:25:14.345000+00:00,2023-03-10T12:25:14.345Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android2"",""name"":""Earth"",""screenshot"":"""",""px"":0.07565197348594666,""py"":0.35380977392196655,""pz"":-0.34510189294815063,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.8607361316680908,""ry"":0.018201477825641632,""rz"":0.03085264563560486,""time_left"":26.366397857666016}",
385,2023-03-10 12:25:14.354000+00:00,2023-03-10T12:25:14.354Z,Teacher,Assigned,8.4;Android2,
384,2023-03-10 12:25:17.267000+00:00,2023-03-10T12:25:17.267Z,Teacher,Asked,1/4,
383,2023-03-10 12:25:23.407000+00:00,2023-03-10T12:25:23.407Z,Android4,Accepted,4,"{""score"":{""raw"":0}}"
382,2023-03-10 12:25:24.435000+00:00,2023-03-10T12:25:24.435Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
381,2023-03-10 12:25:29.013000+00:00,2023-03-10T12:25:29.013Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
380,2023-03-10 12:25:29.338000+00:00,2023-03-10T12:25:29.338Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
379,2023-03-10 12:25:36.635000+00:00,2023-03-10T12:25:36.635Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
378,2023-03-10 12:25:37.551000+00:00,2023-03-10T12:25:37.551Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
377,2023-03-10 12:25:38.469000+00:00,2023-03-10T12:25:38.469Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
376,2023-03-10 12:25:39.279000+00:00,2023-03-10T12:25:39.279Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
375,2023-03-10 12:25:39.798000+00:00,2023-03-10T12:25:39.798Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
374,2023-03-10 12:25:42.408000+00:00,2023-03-10T12:25:42.408Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
373,2023-03-10 12:25:44.853000+00:00,2023-03-10T12:25:44.853Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
372,2023-03-10 12:25:44.963000+00:00,2023-03-10T12:25:44.963Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
371,2023-03-10 12:25:47.551000+00:00,2023-03-10T12:25:47.551Z,Tablet1 ,Swiped,Right,"{""score"":{""raw"":0}}"
370,2023-03-10 12:25:50.657000+00:00,2023-03-10T12:25:50.657Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
369,2023-03-10 12:25:52.275000+00:00,2023-03-10T12:25:52.275Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
368,2023-03-10 12:25:53.076000+00:00,2023-03-10T12:25:53.076Z,Tablet1 ,Swiped,Right,"{""score"":{""raw"":0}}"
367,2023-03-10 12:25:53.751000+00:00,2023-03-10T12:25:53.751Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
366,2023-03-10 12:25:54.354000+00:00,2023-03-10T12:25:54.354Z,Tablet1 ,Swiped,Right,"{""score"":{""raw"":0}}"
365,2023-03-10 12:25:57.575000+00:00,2023-03-10T12:25:57.575Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
364,2023-03-10 12:25:57.681000+00:00,2023-03-10T12:25:57.681Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
363,2023-03-10 12:26:02.490000+00:00,2023-03-10T12:26:02.490Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
362,2023-03-10 12:26:02.595000+00:00,2023-03-10T12:26:02.595Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
361,2023-03-10 12:26:02.721000+00:00,2023-03-10T12:26:02.721Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
360,2023-03-10 12:26:03.768000+00:00,2023-03-10T12:26:03.768Z,iPhone 1,Swiped,Right,"{""score"":{""raw"":0}}"
359,2023-03-10 12:26:14.177000+00:00,2023-03-10T12:26:14.177Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
358,2023-03-10 12:26:20.724000+00:00,2023-03-10T12:26:20.724Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
357,2023-03-10 12:26:21.174000+00:00,2023-03-10T12:26:21.174Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
356,2023-03-10 12:26:24.475000+00:00,2023-03-10T12:26:24.475Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
355,2023-03-10 12:26:27.043000+00:00,2023-03-10T12:26:27.043Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
354,2023-03-10 12:26:27.369000+00:00,2023-03-10T12:26:27.369Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
353,2023-03-10 12:26:29.370000+00:00,2023-03-10T12:26:29.370Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
352,2023-03-10 12:26:32.146000+00:00,2023-03-10T12:26:32.146Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
351,2023-03-10 12:26:34.244000+00:00,2023-03-10T12:26:34.244Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
350,2023-03-10 12:26:55.903000+00:00,2023-03-10T12:26:55.903Z,Tablet 2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
349,2023-03-10 12:26:55.983000+00:00,2023-03-10T12:26:55.983Z,Android2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
348,2023-03-10 12:26:56.583000+00:00,2023-03-10T12:26:56.583Z,Android4,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
347,2023-03-10 12:26:57.529000+00:00,2023-03-10T12:26:57.529Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
346,2023-03-10 12:26:57.857000+00:00,2023-03-10T12:26:57.857Z,Tablet1 ,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
345,2023-03-10 12:27:49.478000+00:00,2023-03-10T12:27:49.478Z,Android1,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
344,2023-03-10 12:30:24.491000+00:00,2023-03-10T12:30:24.491Z,PC003,Logged Out,Salesianos,
343,2023-03-10 12:33:53.946000+00:00,2023-03-10T12:33:53.946Z,PC006,Logged Out,Salesianos,
342,2023-03-10 12:34:08.195000+00:00,2023-03-10T12:34:08.195Z,PC004,Logged In,Salesianos,
341,2023-03-10 12:34:08.244000+00:00,2023-03-10T12:34:08.244Z,Android1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
340,2023-03-10 12:34:22.149000+00:00,2023-03-10T12:34:22.149Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
339,2023-03-10 12:34:24.153000+00:00,2023-03-10T12:34:24.153Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
338,2023-03-10 12:34:31.196000+00:00,2023-03-10T12:34:31.196Z,PC003,Logged In,Salesianos,
337,2023-03-10 12:34:31.327000+00:00,2023-03-10T12:34:31.327Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
336,2023-03-10 12:34:32.952000+00:00,2023-03-10T12:34:32.952Z,Teacher,Logged In,Salesianos,
335,2023-03-10 12:34:33.126000+00:00,2023-03-10T12:34:33.126Z,Android4,Logged In,Salesianos,"{""score"":{""raw"":0}}"
334,2023-03-10 12:34:33.162000+00:00,2023-03-10T12:34:33.162Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
333,2023-03-10 12:34:34.964000+00:00,2023-03-10T12:34:34.964Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
332,2023-03-10 12:34:35.956000+00:00,2023-03-10T12:34:35.956Z,PC004,Logged In,Salesianos,
331,2023-03-10 12:34:36.793000+00:00,2023-03-10T12:34:36.793Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
330,2023-03-10 12:34:37.036000+00:00,2023-03-10T12:34:37.036Z,Android2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
329,2023-03-10 12:34:38.131000+00:00,2023-03-10T12:34:38.131Z,Ipad1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
328,2023-03-10 12:34:41.545000+00:00,2023-03-10T12:34:41.545Z,Ipad1,Placed,Earth,"{""score"":{""raw"":0}}"
327,2023-03-10 12:34:41.631000+00:00,2023-03-10T12:34:41.631Z,Tablet 2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
326,2023-03-10 12:34:41.775000+00:00,2023-03-10T12:34:41.775Z,Ipad2,Swiped,Left,"{""score"":{""raw"":0}}"
325,2023-03-10 12:34:42.305000+00:00,2023-03-10T12:34:42.305Z,Ipad2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
324,2023-03-10 12:34:43.862000+00:00,2023-03-10T12:34:43.862Z,Ipad1,Placed,Earth,"{""score"":{""raw"":0}}"
323,2023-03-10 12:34:43.961000+00:00,2023-03-10T12:34:43.961Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
322,2023-03-10 12:34:44.814000+00:00,2023-03-10T12:34:44.814Z,iPhone 1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
321,2023-03-10 12:34:46.244000+00:00,2023-03-10T12:34:46.244Z,Tablet1 ,Logged In,Salesianos,"{""score"":{""raw"":0}}"
320,2023-03-10 12:34:46.880000+00:00,2023-03-10T12:34:46.880Z,Tablet 2,Placed,Earth,"{""score"":{""raw"":0}}"
319,2023-03-10 12:34:48.241000+00:00,2023-03-10T12:34:48.241Z,Ipad2,Placed,Earth,"{""score"":{""raw"":0}}"
318,2023-03-10 12:34:50.257000+00:00,2023-03-10T12:34:50.257Z,PC007,Logged In,Salesianos,
317,2023-03-10 12:34:50.714000+00:00,2023-03-10T12:34:50.714Z,iPhone 1,Placed,Earth,"{""score"":{""raw"":0}}"
316,2023-03-10 12:34:54.129000+00:00,2023-03-10T12:34:54.129Z,Ipad2,Placed,Earth,"{""score"":{""raw"":0}}"
315,2023-03-10 12:34:54.752000+00:00,2023-03-10T12:34:54.752Z,iPhone 1,Placed,Earth,"{""score"":{""raw"":0}}"
314,2023-03-10 12:34:58.102000+00:00,2023-03-10T12:34:58.102Z,Android4,Placed,Earth,"{""score"":{""raw"":0}}"
313,2023-03-10 12:35:02.461000+00:00,2023-03-10T12:35:02.461Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
312,2023-03-10 12:35:11.597000+00:00,2023-03-10T12:35:11.597Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
311,2023-03-10 12:35:15.870000+00:00,2023-03-10T12:35:15.870Z,Ipad2,Placed,Earth,"{""score"":{""raw"":0}}"
310,2023-03-10 12:35:19.632000+00:00,2023-03-10T12:35:19.632Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
309,2023-03-10 12:35:29.720000+00:00,2023-03-10T12:35:29.720Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
308,2023-03-10 12:35:30.182000+00:00,2023-03-10T12:35:30.182Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
307,2023-03-10 12:35:32.374000+00:00,2023-03-10T12:35:32.374Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
306,2023-03-10 12:35:36.445000+00:00,2023-03-10T12:35:36.445Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
305,2023-03-10 12:35:37.330000+00:00,2023-03-10T12:35:37.330Z,Android4,Placed,Earth,"{""score"":{""raw"":0}}"
304,2023-03-10 12:35:39.329000+00:00,2023-03-10T12:35:39.329Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
303,2023-03-10 12:35:43.572000+00:00,2023-03-10T12:35:43.572Z,Teacher,Started,mountains,
302,2023-03-10 12:35:43.575000+00:00,2023-03-10T12:35:43.575Z,Teacher,Asked,4/0,
301,2023-03-10 12:35:47.590000+00:00,2023-03-10T12:35:47.590Z,Android4,Accepted,0,"{""score"":{""raw"":0}}"
300,2023-03-10 12:35:47.713000+00:00,2023-03-10T12:35:47.713Z,Teacher,Set Turn,Android4,
299,2023-03-10 12:35:49.437000+00:00,2023-03-10T12:35:49.437Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
298,2023-03-10 12:35:49.842000+00:00,2023-03-10T12:35:49.842Z,PC003,Suggested,europe,
297,2023-03-10 12:35:50.608000+00:00,2023-03-10T12:35:50.608Z,PC007,Suggested,europe,
296,2023-03-10 12:35:50.886000+00:00,2023-03-10T12:35:50.886Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
295,2023-03-10 12:35:51.976000+00:00,2023-03-10T12:35:51.976Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
294,2023-03-10 12:35:52.825000+00:00,2023-03-10T12:35:52.825Z,PC004,Suggested,europe,
293,2023-03-10 12:35:53.406000+00:00,2023-03-10T12:35:53.406Z,iPhone 1,Suggested,europe,"{""score"":{""raw"":0}}"
292,2023-03-10 12:35:53.968000+00:00,2023-03-10T12:35:53.968Z,Ipad2,Suggested,europe,"{""score"":{""raw"":0}}"
291,2023-03-10 12:35:54.107000+00:00,2023-03-10T12:35:54.107Z,Ipad1,Suggested,africa,"{""score"":{""raw"":0}}"
290,2023-03-10 12:35:56.273000+00:00,2023-03-10T12:35:56.273Z,Android4,Placed,"(0.160533706838503,_-0.08135612582756822, -0.4664866636812512), (-9.36, -71.01)",
289,2023-03-10 12:35:57.172000+00:00,2023-03-10T12:35:57.172Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
288,2023-03-10 12:35:57.606000+00:00,2023-03-10T12:35:57.606Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
287,2023-03-10 12:35:57.850000+00:00,2023-03-10T12:35:57.850Z,Android4,Canceled,"(0.160533706838503,_-0.08135612582756822, -0.4664866636812512), (-9.36, -71.01)",
286,2023-03-10 12:35:59.991000+00:00,2023-03-10T12:35:59.991Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
285,2023-03-10 12:36:00.925000+00:00,2023-03-10T12:36:00.925Z,Tablet1 ,Suggested,africa,"{""score"":{""raw"":0}}"
284,2023-03-10 12:36:02.663000+00:00,2023-03-10T12:36:02.663Z,Android4,Swiped,Right,"{""score"":{""raw"":0}}"
283,2023-03-10 12:36:06.048000+00:00,2023-03-10T12:36:06.048Z,Android4,Placed,"(0.0691636008851742,_0.20093004474896536, -0.4525964055046652), (23.69, -81.31)",
282,2023-03-10 12:36:08.300000+00:00,2023-03-10T12:36:08.300Z,Android4,Sent,"(0.06901097297668457,_0.2032167762517929, -0.4515976309776306), (23.69, -81.31) 28",
281,2023-03-10 12:36:08.305000+00:00,2023-03-10T12:36:08.305Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android4"",""name"":""Earth"",""screenshot"":"""",""px"":0.06901097297668457,""py"":0.2032167762517929,""pz"":-0.4515976309776306,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.5596286654472351,""ry"":0.010131518356502056,""rz"":-0.8286532759666443,""time_left"":28.18842315673828}",
280,2023-03-10 12:36:08.312000+00:00,2023-03-10T12:36:08.312Z,Teacher,Assigned,0.93;Android4,
279,2023-03-10 12:36:10.141000+00:00,2023-03-10T12:36:10.141Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
278,2023-03-10 12:36:11.358000+00:00,2023-03-10T12:36:11.358Z,Teacher,Asked,4/1,
277,2023-03-10 12:36:13.946000+00:00,2023-03-10T12:36:13.946Z,Tablet1 ,Swiped,Right,"{""score"":{""raw"":0}}"
276,2023-03-10 12:36:17.965000+00:00,2023-03-10T12:36:17.965Z,Android1,Swiped,Right,"{""score"":{""raw"":0}}"
275,2023-03-10 12:36:19.159000+00:00,2023-03-10T12:36:19.159Z,Android1,Accepted,1,"{""score"":{""raw"":0}}"
274,2023-03-10 12:36:19.686000+00:00,2023-03-10T12:36:19.686Z,Teacher,Set Turn,Android1,
273,2023-03-10 12:36:21.684000+00:00,2023-03-10T12:36:21.684Z,PC003,Suggested,europe,
272,2023-03-10 12:36:23.203000+00:00,2023-03-10T12:36:23.203Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
271,2023-03-10 12:36:24.260000+00:00,2023-03-10T12:36:24.260Z,PC004,Suggested,europe,
270,2023-03-10 12:36:24.288000+00:00,2023-03-10T12:36:24.288Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
269,2023-03-10 12:36:24.466000+00:00,2023-03-10T12:36:24.466Z,Ipad1,Suggested,europe,"{""score"":{""raw"":0}}"
268,2023-03-10 12:36:24.774000+00:00,2023-03-10T12:36:24.774Z,PC007,Suggested,europe,
267,2023-03-10 12:36:24.820000+00:00,2023-03-10T12:36:24.820Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
266,2023-03-10 12:36:24.880000+00:00,2023-03-10T12:36:24.880Z,Ipad2,Suggested,europe,"{""score"":{""raw"":0}}"
265,2023-03-10 12:36:24.892000+00:00,2023-03-10T12:36:24.892Z,Tablet1 ,Suggested,europe,"{""score"":{""raw"":0}}"
264,2023-03-10 12:36:25.969000+00:00,2023-03-10T12:36:25.969Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
263,2023-03-10 12:36:26.134000+00:00,2023-03-10T12:36:26.134Z,iPhone 1,Suggested,europe,"{""score"":{""raw"":0}}"
262,2023-03-10 12:36:26.533000+00:00,2023-03-10T12:36:26.533Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
261,2023-03-10 12:36:27.618000+00:00,2023-03-10T12:36:27.618Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
260,2023-03-10 12:36:31.256000+00:00,2023-03-10T12:36:31.256Z,Android1,Swiped,Right,"{""score"":{""raw"":0}}"
259,2023-03-10 12:36:33.664000+00:00,2023-03-10T12:36:33.664Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
258,2023-03-10 12:36:34.972000+00:00,2023-03-10T12:36:34.972Z,Android1,Placed,"(0.35539090050425676,_0.3516237099670353, 0.007615999807953028), (44.69, 1.23)",
257,2023-03-10 12:36:37.706000+00:00,2023-03-10T12:36:37.706Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
256,2023-03-10 12:36:38.876000+00:00,2023-03-10T12:36:38.876Z,PC004,Suggested,up,
255,2023-03-10 12:36:39.700000+00:00,2023-03-10T12:36:39.700Z,PC007,Suggested,up,
254,2023-03-10 12:36:41.029000+00:00,2023-03-10T12:36:41.029Z,Android1,Canceled,"(0.35539090050425676,_0.3516237099670353, 0.007615999807953028), (44.69, 1.23)",
253,2023-03-10 12:36:47.961000+00:00,2023-03-10T12:36:47.961Z,Android1,Placed,"(0.34565735549301385,_0.3567161483211669, 0.057224742608937014), (45.51, 9.40)",
252,2023-03-10 12:36:49.254000+00:00,2023-03-10T12:36:49.254Z,iPhone 1,Suggested,up,"{""score"":{""raw"":0}}"
251,2023-03-10 12:36:50.275000+00:00,2023-03-10T12:36:50.275Z,Android1,Canceled,"(0.34565735549301385,_0.3567161483211669, 0.057224742608937014), (45.51, 9.40)",
250,2023-03-10 12:36:54.827000+00:00,2023-03-10T12:36:54.827Z,Android1,Placed,"(0.3215917681061387,_0.381313387668253, 0.03433355777445632), (49.70, 6.09)",
249,2023-03-10 12:36:56.523000+00:00,2023-03-10T12:36:56.523Z,Android2,Suggested,up,"{""score"":{""raw"":0}}"
248,2023-03-10 12:36:57.365000+00:00,2023-03-10T12:36:57.365Z,Ipad1,Suggested,up,"{""score"":{""raw"":0}}"
247,2023-03-10 12:36:57.720000+00:00,2023-03-10T12:36:57.720Z,PC004,Suggested,up,
246,2023-03-10 12:36:57.805000+00:00,2023-03-10T12:36:57.805Z,PC003,Suggested,up,
245,2023-03-10 12:36:57.843000+00:00,2023-03-10T12:36:57.843Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
244,2023-03-10 12:36:57.991000+00:00,2023-03-10T12:36:57.991Z,Ipad2,Suggested,up,"{""score"":{""raw"":0}}"
243,2023-03-10 12:36:58.891000+00:00,2023-03-10T12:36:58.891Z,Android1,Sent,"(0.2862119674682617,_0.40883857011795044, 0.030556363984942436), (49.70, 6.09) 25",
242,2023-03-10 12:36:58.894000+00:00,2023-03-10T12:36:58.894Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android1"",""name"":""Earth"",""screenshot"":"""",""px"":0.2862119674682617,""py"":0.40883857011795044,""pz"":0.030556363984942436,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.019183726981282234,""ry"":-0.06523307412862778,""rz"":0.997684895992279,""time_left"":25.08104705810547}",
241,2023-03-10 12:36:58.899000+00:00,2023-03-10T12:36:58.899Z,Teacher,Assigned,7.45;Android1,
240,2023-03-10 12:37:01.032000+00:00,2023-03-10T12:37:01.032Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
239,2023-03-10 12:37:01.927000+00:00,2023-03-10T12:37:01.927Z,Teacher,Asked,4/2,
238,2023-03-10 12:37:02.124000+00:00,2023-03-10T12:37:02.124Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
237,2023-03-10 12:37:04.561000+00:00,2023-03-10T12:37:04.561Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
236,2023-03-10 12:37:05.176000+00:00,2023-03-10T12:37:05.176Z,Android2,Accepted,2,"{""score"":{""raw"":0}}"
235,2023-03-10 12:37:05.235000+00:00,2023-03-10T12:37:05.235Z,Teacher,Set Turn,Android2,
234,2023-03-10 12:37:08.214000+00:00,2023-03-10T12:37:08.214Z,Tablet1 ,Suggested,asia,"{""score"":{""raw"":0}}"
233,2023-03-10 12:37:09.616000+00:00,2023-03-10T12:37:09.616Z,Ipad2,Suggested,asia,"{""score"":{""raw"":0}}"
232,2023-03-10 12:37:10.544000+00:00,2023-03-10T12:37:10.544Z,PC007,Suggested,asia,
231,2023-03-10 12:37:10.850000+00:00,2023-03-10T12:37:10.850Z,PC004,Suggested,asia,
230,2023-03-10 12:37:11.616000+00:00,2023-03-10T12:37:11.616Z,Ipad1,Suggested,asia,"{""score"":{""raw"":0}}"
229,2023-03-10 12:37:11.774000+00:00,2023-03-10T12:37:11.774Z,PC003,Suggested,asia,
228,2023-03-10 12:37:11.801000+00:00,2023-03-10T12:37:11.801Z,iPhone 1,Suggested,asia,"{""score"":{""raw"":0}}"
227,2023-03-10 12:37:12.758000+00:00,2023-03-10T12:37:12.758Z,Android1,Suggested,asia,"{""score"":{""raw"":0}}"
226,2023-03-10 12:37:14.236000+00:00,2023-03-10T12:37:14.236Z,Ipad2,Swiped,Left,"{""score"":{""raw"":0}}"
225,2023-03-10 12:37:15.099000+00:00,2023-03-10T12:37:15.099Z,Android4,Suggested,asia,"{""score"":{""raw"":0}}"
224,2023-03-10 12:37:18.351000+00:00,2023-03-10T12:37:18.351Z,Tablet 2,Suggested,asia,"{""score"":{""raw"":0}}"
223,2023-03-10 12:37:20.427000+00:00,2023-03-10T12:37:20.427Z,Android2,Placed,"(0.2208545304700064,_0.3140309892286642, 0.32032435533557463), (38.91, 55.41)",
222,2023-03-10 12:37:21.932000+00:00,2023-03-10T12:37:21.932Z,Android2,Canceled,"(0.2208545304700064,_0.3140309892286642, 0.32032435533557463), (38.91, 55.41)",
221,2023-03-10 12:37:24.360000+00:00,2023-03-10T12:37:24.360Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
220,2023-03-10 12:37:27.562000+00:00,2023-03-10T12:37:27.562Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
219,2023-03-10 12:37:29.053000+00:00,2023-03-10T12:37:29.053Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
218,2023-03-10 12:37:29.684000+00:00,2023-03-10T12:37:29.684Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
217,2023-03-10 12:37:30.321000+00:00,2023-03-10T12:37:30.321Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
216,2023-03-10 12:37:32.150000+00:00,2023-03-10T12:37:32.150Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
215,2023-03-10 12:37:32.329000+00:00,2023-03-10T12:37:32.329Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
214,2023-03-10 12:37:32.685000+00:00,2023-03-10T12:37:32.685Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
213,2023-03-10 12:37:32.986000+00:00,2023-03-10T12:37:32.986Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
212,2023-03-10 12:37:33.528000+00:00,2023-03-10T12:37:33.528Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
211,2023-03-10 12:37:34.806000+00:00,2023-03-10T12:37:34.806Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
210,2023-03-10 12:37:34.953000+00:00,2023-03-10T12:37:34.953Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
209,2023-03-10 12:37:35.885000+00:00,2023-03-10T12:37:35.885Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
208,2023-03-10 12:37:39.280000+00:00,2023-03-10T12:37:39.280Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
207,2023-03-10 12:37:40.219000+00:00,2023-03-10T12:37:40.219Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
206,2023-03-10 12:37:40.852000+00:00,2023-03-10T12:37:40.852Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
205,2023-03-10 12:37:42.347000+00:00,2023-03-10T12:37:42.347Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
204,2023-03-10 12:37:44.804000+00:00,2023-03-10T12:37:44.804Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
203,2023-03-10 12:37:45.445000+00:00,2023-03-10T12:37:45.445Z,Ipad2,Swiped,Left,"{""score"":{""raw"":0}}"
202,2023-03-10 12:37:45.609000+00:00,2023-03-10T12:37:45.609Z,Android2,Placed,"(0.042792975902557456,_0.0604895204305649, -0.49447941780090326), (6.95, -85.05)",
201,2023-03-10 12:37:45.782000+00:00,2023-03-10T12:37:45.782Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
200,2023-03-10 12:37:45.813000+00:00,2023-03-10T12:37:45.813Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
199,2023-03-10 12:37:47.326000+00:00,2023-03-10T12:37:47.326Z,Android2,Canceled,"(0.042792975902557456,_0.0604895204305649, -0.49447941780090326), (6.95, -85.05)",
198,2023-03-10 12:37:50.630000+00:00,2023-03-10T12:37:50.630Z,Ipad2,Swiped,Left,"{""score"":{""raw"":0}}"
197,2023-03-10 12:37:50.732000+00:00,2023-03-10T12:37:50.732Z,Ipad2,Swiped,Right,"{""score"":{""raw"":0}}"
